id,name,host_id,host_name,neighbourhood_group,neighbourhood,seattle_region,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27680098,Home in Seattle · 1 bedroom · 1 bed · 3 shared baths,111066204,Erlinda,Northgate,North College Park,north,47.6944,-122.33381,Private room,30,30,2,9/3/2021,0.06,7,51,0,
7.16E+17,Guest suite in Seattle · ★4.82 · 1 bedroom · 2 beds · 1 bath,2390345,Heidi,Other neighborhoods,Phinney Ridge,north,47.67621685,-122.3576825,Entire home/apt,139,2,17,6/12/2023,3.64,1,279,17,STR-PLLI-22-000030
7.43E+17,Home in Seattle · 2 bedrooms · 2 beds · 2 baths,368927611,Connor,Northgate,Haller Lake,north,47.73052,-122.3434,Entire home/apt,105,30,1,4/8/2023,0.38,2,142,1,
7.62E+17,Home in Seattle · 1 bedroom · 1 bed · 1 bath,190507384,Cherry,Other neighborhoods,Green Lake,north,47.68571,-122.33572,Private room,79,10,0,,,51,296,0,
7.54E+17,Home in Seattle · 1 bedroom · 1 bed · 1 bath,484899828,Amy,Other neighborhoods,Green Lake,north,47.6877,-122.33648,Private room,62,10,0,,,56,296,0,
7.92E+17,Home in Seattle · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,483216821,Sudip,Rainier Valley,Columbia City,south,47.55118188,-122.2864898,Private room,58,1,4,6/3/2023,0.98,4,57,4,
14502893,Rental unit in Seattle · ★4.77 · Studio · 1 bed · 1 bath,83094329,Aleksandra Sasha,Ballard,West Woodland,north,47.67147,-122.3646,Entire home/apt,100,3,69,6/17/2023,0.87,1,41,10,STR-OPLI-20-000252
36876200,Rental unit in Seattle · 1 bedroom · 1 bed · 1 private bath,132859604,Katrina,Northgate,Maple Leaf,north,47.69486,-122.32218,Private room,88,30,2,8/1/2019,0.04,1,294,0,
49497372,Home in Seattle · ★4.98 · 2 bedrooms · 2 beds · 1.5 baths,398313796,Coleen,Ballard,Adams,north,47.67431,-122.39821,Entire home/apt,276,2,81,6/14/2023,3.11,1,221,27,STR-OPLI-19-003406
6.56E+17,Townhouse in Seattle · 1 bedroom · 1 bed · 1 bath,222890188,Mona,Other neighborhoods,South Park,south,47.52735,-122.31905,Private room,55,31,0,,,2,289,0,
42629440,Guesthouse in Seattle · ★4.80 · 1 bedroom · 1 bed · 1 bath,243782841,Gwyn,Ballard,Sunset Hill,north,47.66975,-122.4015,Entire home/apt,130,4,41,6/21/2023,1.07,1,136,16,str-opli-20-000613
6.71E+17,Home in Seattle · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,17013860,Sam,Ballard,Sunset Hill,north,47.6804765,-122.3986787,Entire home/apt,525,3,10,6/11/2023,0.93,6,333,10,STR-OPLI-22-001190
6166307,Rental unit in Seattle · ★4.90 · 1 bedroom · 2 beds · 1 bath,7488822,Bernard,Other neighborhoods,Greenwood,north,47.69224,-122.3645,Entire home/apt,127,2,283,5/29/2023,2.87,1,153,29,STR-OPLI-20-000944
35350514,Guesthouse in Seattle · ★4.96 · 1 bedroom · 2 beds · 1 bath,26554998,Vanessa,Magnolia,Lawton Park,central,47.66928,-122.41324,Entire home/apt,177,5,49,6/20/2023,1,1,190,6,STR-OPLI-20-001021
33618905,Guesthouse in Seattle · ★4.96 · Studio · 2 beds · 1 bath,253355372,Maria,Ballard,Sunset Hill,north,47.67826,-122.40238,Entire home/apt,90,30,72,6/21/2021,1.46,1,131,0,STR-OPLI-20-000722
43770916,Guesthouse in Seattle · ★4.99 · 2 bedrooms · 3 beds · 1 bath,349832761,Shawna,Delridge,High Point,west,47.54702,-122.37639,Entire home/apt,218,2,175,6/18/2023,4.85,1,239,44,STR-OPLI-20-000669
48475623,Guest suite in Seattle · ★4.95 · 2 bedrooms · 3 beds · 1 bath,18051175,James And Kat,Central Area,Mann,central,47.61483,-122.29881,Entire home/apt,273,2,148,6/19/2023,5.69,1,78,53,STR-OPLI-21-000290
16000623,Rental unit in Seattle · ★4.43 · Studio · 1 bed · 1 bath,1548003,Michael,Capitol Hill,Stevens,central,47.61965,-122.30677,Entire home/apt,68,30,135,6/18/2023,1.72,4,216,4,
7.86E+17,Home in Seattle · 1 bedroom · 1 bed · 1 shared bath,87628993,Kunaal,Northgate,North College Park,north,47.70418116,-122.3432374,Private room,80,30,1,3/5/2023,0.27,18,129,1,
31129657,Tiny home in Seattle · ★4.91 · 1 bed · 1 bath,777748,Michal,Beacon Hill,North Beacon Hill,south,47.57212,-122.3068,Entire home/apt,154,1,229,6/15/2023,4.19,1,42,49,STR-OPLI-19-000346
6133354,Guest suite in Seattle · ★4.93 · Studio · 1 bed · 1 bath,13042181,Kim,Central Area,Mann,central,47.61953,-122.29729,Entire home/apt,145,5,256,6/11/2023,2.59,1,292,3,STR-OPLI-21-000038
8.83E+17,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,278900226,Jordan,West Seattle,North Admiral,west,47.57629,-122.37238,Entire home/apt,91,182,0,,,1,364,0,
15885497,Rental unit in Seattle · ★4.74 · 1 bedroom · 2 beds · 1 bath,50608719,Pete,Capitol Hill,Portage Bay,central,47.64463,-122.31898,Entire home/apt,134,1,638,6/8/2023,7.93,1,56,92,STR-OPLI-19-000275
47002843,Townhouse in Seattle · ★4.96 · 2 bedrooms · 2 beds · 2 baths,96486770,Steven,West Seattle,Genesee,west,47.56956,-122.38519,Entire home/apt,139,4,50,6/20/2023,1.71,1,76,17,STR-OPLI-20-000568
5.86E+17,Condo in Seattle · ★4.86 · 1 bedroom · 2 beds · 1 bath,3974279,Christian & Jen,Other neighborhoods,Wallingford,north,47.66091,-122.33936,Entire home/apt,159,2,73,6/7/2023,4.8,2,48,48,STR-OPLI-22-000514
9068419,Guesthouse in Seattle · ★4.89 · Studio · 1 bed · 1 bath,32377507,Hugo,Other neighborhoods,Fremont,north,47.6642,-122.34996,Entire home/apt,103,1,533,6/8/2023,5.74,3,32,84,STR-OPLI-19-000921
6.23E+17,Home in Seattle · ★New · 3 bedrooms · 4 beds · 2 baths,226393620,Cyndy,Ballard,Loyal Heights,north,47.67996049,-122.3838778,Entire home/apt,280,3,0,,,1,331,0,STR-OPLI-23-000705
6.41E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Ravenna,north,47.6637,-122.29551,Entire home/apt,104,30,0,,,97,308,0,
11697817,Townhouse in Seattle · ★4.89 · 2 bedrooms · 2 beds · 1.5 baths,59914738,Drew,West Seattle,Genesee,west,47.56523,-122.38892,Entire home/apt,145,10,56,9/19/2022,0.67,1,177,2,STR-OPLI-20-000846
7.04E+17,Guest suite in Seattle · ★4.88 · Studio · 1 bed · 1 bath,29666316,Mish,Other neighborhoods,Fremont,north,47.6632,-122.34945,Entire home/apt,108,2,65,6/19/2023,6.87,11,150,65,STR-OPLI-22-001235
7.35E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Ravenna,north,47.66342,-122.29536,Entire home/apt,92,30,0,,,97,330,0,
8.17E+17,Home in Seattle · 3 bedrooms · 3 beds · 4 baths,116857507,Brena And Shannan,Other neighborhoods,Phinney Ridge,north,47.67977668,-122.3474318,Entire home/apt,280,30,0,,,1,332,0,
5.54E+17,Condo in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,76250871,Renessa,Ballard,Adams,north,47.66699,-122.3862,Entire home/apt,307,3,11,6/11/2023,0.87,1,332,10,STR-OPLI-22-000442
7278583,Home in Seattle · ★4.84 · 3 bedrooms · 4 beds · 2.5 baths,34656171,Sharon,West Seattle,North Admiral,west,47.59105126,-122.3864223,Entire home/apt,297,2,90,4/26/2023,0.95,1,273,12,STR-OPLI-19-000610
30426797,Home in Seattle · ★4.93 · 4 bedrooms · 5 beds · 1.5 baths,204886779,Jennifer,Other neighborhoods,Wedgwood,north,47.68768,-122.28294,Entire home/apt,185,2,43,6/5/2023,0.82,11,116,10,STR-OPLI-19-003391
8.73E+17,Home in Seattle · ★5.0 · 1 bedroom · 1 bed · 1 private bath,110240746,Quincy,Ballard,Loyal Heights,north,47.67652174,-122.3876923,Private room,77,2,5,6/18/2023,4.29,1,128,5,
8.29E+17,Condo in Seattle · 2 bedrooms · 2 beds · 1 bath,501552535,Jenell,Cascade,Westlake,central,47.6323734,-122.3419976,Entire home/apt,167,30,0,,,1,172,0,
8.58E+17,Guest suite in Seattle · ★4.71 · 2 bedrooms · 3 beds · 1 bath,12745402,Zack,Queen Anne,East Queen Anne,central,47.6403762,-122.3563735,Entire home/apt,127,1,21,6/21/2023,12.12,1,231,21,STR-OPLI-19-003107
20012986,Guest suite in Seattle · ★4.99 · 1 bedroom · 1 bed · 1 bath,18688599,Janet And Betty,Rainier Valley,Mount Baker,south,47.58853,-122.29135,Entire home/apt,153,4,156,6/20/2023,2.21,1,173,21,STR-OPLI-21-000172
11525992,Home in Seattle · ★5.0 · 2 bedrooms · 3 beds · 1 bath,4601034,Maria,Other neighborhoods,Fremont,north,47.66032,-122.35607,Entire home/apt,249,2,21,6/16/2023,0.29,1,47,10,STR-OPLI-22-001807
51359745,Home in Seattle · Studio · 1 bed · 1 bath,24212314,Kirsten,Other neighborhoods,Broadview,north,47.71014,-122.35553,Entire home/apt,50,30,0,,,1,131,0,
52540003,Guest suite in Seattle · ★4.91 · 2 bedrooms · 2 beds · 1 bath,425259438,Manisha,Central Area,Atlantic,central,47.59251,-122.29964,Entire home/apt,151,1,104,6/2/2023,4.95,1,223,43,STR-OPLI-21-000952
51565878,Guesthouse in Seattle · ★4.77 · Studio · 2 beds · 1 bath,396713549,Viet,Delridge,South Delridge,west,47.52851,-122.36312,Entire home/apt,110,1,86,5/21/2023,3.89,2,354,41,STR-BB-OPLI-21-000002
14716424,Home in Seattle · ★5.0 · 4 bedrooms · 5 beds · 2.5 baths,282364,Meade,Other neighborhoods,Wallingford,north,47.65881,-122.32928,Entire home/apt,525,30,10,8/12/2018,0.13,1,177,0,STR-OPLI-19-002886
26562018,Home in Seattle · ★4.79 · 2 bedrooms · 2 beds · 1 bath,2517873,Heather,Central Area,Atlantic,central,47.59447,-122.30098,Entire home/apt,145,30,14,3/11/2023,0.24,1,150,3,12345
7.14E+17,Condo in Seattle · 1 bedroom · 1 bed · 1 bath,2560620,Khadijih,Other neighborhoods,Greenwood,north,47.69534,-122.35472,Entire home/apt,140,3,1,10/8/2022,0.12,1,130,1,STR-OPLI-22-001493
5.79E+17,Home in Seattle · ★4.75 · 4 bedrooms · 4 beds · 1.5 baths,48862052,Russell,Other neighborhoods,Wallingford,north,47.65512144,-122.3356085,Entire home/apt,255,4,4,10/9/2022,0.41,1,50,4,STR-OPLI-22-001367
6.78E+17,Home in Seattle · ★5.0 · 3 bedrooms · 4 beds · 2 baths,471331224,Isabella-And-Akahi,Delridge,Riverview,west,47.54519,-122.35847,Entire home/apt,269,2,29,6/4/2023,2.69,1,150,29,STR-OPLI-22-001273
8.24E+17,Home in Seattle · ★4.35 · 1 bedroom · 1 bed · 2 shared baths,484453762,Julia,University District,University District,north,47.6648,-122.30969,Private room,53,1,20,6/18/2023,4.69,27,185,20,
16726705,Home in Seattle · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,110895565,Ray,Other neighborhoods,Fremont,north,47.65319,-122.351,Entire home/apt,135,30,102,10/31/2022,1.32,1,326,1,STR-OPLI-19-002393
6.57E+17,Townhouse in Seattle · ★4.80 · 2 bedrooms · 2 beds · 2 baths,398317720,Joanne,Other neighborhoods,Fremont,north,47.65425,-122.35977,Entire home/apt,176,1,15,5/22/2023,1.56,53,8,15,STR-OPLI-19-001363
38218485,Rental unit in Seattle · ★4.90 · 2 bedrooms · 4 beds · 1 bath,290356547,Anita,Central Area,Atlantic,central,47.59268,-122.30055,Entire home/apt,159,1,63,6/18/2023,1.38,1,24,36,STR-OPLI-19-001217
22494869,Rental unit in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,89000296,Kris,Other neighborhoods,Wallingford,north,47.66594,-122.33401,Entire home/apt,199,4,123,5/19/2023,1.87,1,137,16,STR-OPLI-19-001438
29636713,Townhouse in Seattle · ★4.89 · 2 bedrooms · 2 beds · 2.5 baths,215121392,Jane,Magnolia,Lawton Park,central,47.65376,-122.38496,Entire home/apt,236,2,66,6/11/2023,1.21,1,143,24,STR-OPLI-22-000971
36885171,Vacation home in Seattle · 1 bedroom · 2 beds · 1 bath,8556381,Ginger,Central Area,Leschi,central,47.59633,-122.28745,Entire home/apt,250,30,1,8/31/2022,0.1,2,320,1,
8.78E+17,Home in Seattle · ★4.38 · 1 bedroom · 1 bed · 2 baths,484453762,Julia,Central Area,Mann,central,47.60251165,-122.2987488,Private room,51,1,8,6/20/2023,4.71,27,183,8,
8.17E+17,Home in Seattle · ★5.0 · 4 bedrooms · 4 beds · 3 baths,20018990,Rachel,Magnolia,Lawton Park,central,47.65764821,-122.3928701,Entire home/apt,365,3,5,6/11/2023,1.65,1,40,5,STR-OPLI-23-000271
8.99E+17,Home in Seattle · ★New · 1 bedroom · 1 bed · 2 baths,484453762,Julia,Central Area,Mann,central,47.60376,-122.30036,Private room,53,1,2,6/8/2023,2,27,174,2,
9.15E+17,Home in Seattle · ★New · 2 bedrooms · 3 beds · 1 bath,520221406,Eldisa,Capitol Hill,Portage Bay,central,47.64346,-122.31663,Entire home/apt,216,2,0,,,2,173,0,STR-OPLI-23-000765
32590821,Guest suite in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,238167649,Nahele,Other neighborhoods,Ravenna,north,47.67204,-122.31016,Entire home/apt,109,30,53,6/20/2023,1.03,2,275,35,str-opli-21-000217
9534,Guest suite in Seattle · ★4.99 · 2 bedrooms · 2 beds · 1 bath,31481,Cassie,West Seattle,Fairmount Park,west,47.55627,-122.38607,Entire home/apt,155,2,75,5/28/2023,0.54,2,283,9,STR-OPLI-19-002182
5.73E+17,Townhouse in Seattle · ★4.46 · 3 bedrooms · 4 beds · 2.5 baths,104834083,Vacasa Washington,West Seattle,Fairmount Park,west,47.54932,-122.38374,Entire home/apt,326,2,13,3/18/2023,0.84,52,355,6,STR-OPLI-22-000165
8307502,Home in Seattle · ★4.89 · 3 bedrooms · 3 beds · 2.5 baths,43798906,Terry,West Seattle,Genesee,west,47.56866,-122.37454,Entire home/apt,354,2,38,5/28/2023,0.4,1,327,2,STR-OPLI-20-000017
38267428,Home in Seattle · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,135554033,Eddie And Sherri,Rainier Valley,Dunlap,south,47.531,-122.27348,Entire home/apt,179,2,34,6/18/2023,0.75,1,157,15,STR-OPLI-20-000220
7.46E+17,Rental unit in Seattle · ★4.63 · 1 bedroom · 3 beds · 1 bath,432675332,Thang,Queen Anne,East Queen Anne,central,47.63741,-122.3445,Entire home/apt,156,2,8,6/8/2023,1.01,5,224,8,str-opli-21-001318
48354117,Rental unit in Seattle · ★4.31 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,north,47.6572,-122.31627,Entire home/apt,125,30,16,4/12/2023,0.61,118,55,7,STR-OPLI-19-002570
2373176,Rental unit in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 bath,9232171,Anna,Queen Anne,West Queen Anne,central,47.63956,-122.36594,Entire home/apt,94,3,193,6/17/2023,1.7,1,0,13,STR-OPLI-19-001947
5.81E+17,Rental unit in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,99259012,Jeff,Other neighborhoods,Fremont,north,47.659164,-122.353409,Entire home/apt,171,2,76,6/22/2023,5.43,1,112,66,STR-OPLI-22-000568
6.64E+17,Guest suite in Seattle · ★4.92 · 2 bedrooms · 3 beds · 1 bath,33288248,Derek,West Seattle,Gatewood,west,47.53138,-122.38517,Entire home/apt,131,2,13,2/12/2023,1.16,1,23,13,STR-OPLI-22-001136
15117022,Guesthouse in Seattle · ★4.96 · Studio · 1 bed · 1 bath,91879440,Diane,Queen Anne,East Queen Anne,central,47.6387,-122.35448,Entire home/apt,200,30,76,7/15/2020,0.93,1,269,0,STR-OPLI-19-000085
9367465,Home in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,48604323,Matt And Amy,Ballard,West Woodland,north,47.66314,-122.36185,Entire home/apt,123,3,271,6/20/2023,2.94,1,46,37,STR-OPLI-19-001175
5682316,Guesthouse in Seattle · ★4.92 · 1 bedroom · 2 beds · 1 bath,4610250,Elyse And Earl,Rainier Valley,Columbia City,south,47.56125,-122.28947,Entire home/apt,149,2,394,6/2/2023,3.97,1,154,41,STR-OPLI-19-001623
27966220,Guesthouse in Seattle · ★4.71 · Studio · 2 beds · 1 bath,118738966,Trung,Northgate,Maple Leaf,north,47.69641,-122.31217,Entire home/apt,118,2,59,6/19/2023,1.01,2,320,12,STR-OPLI-19-001130
5883409,Rental unit in Seattle · ★4.29 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,north,47.65908,-122.31799,Entire home/apt,137,30,21,8/30/2021,0.21,118,297,0,STR-OPLI-19-002570
7.44E+17,Guest suite in Seattle · 1 bedroom · 1 bed · 1 bath,484786689,Gena,Other neighborhoods,Wallingford,north,47.66195,-122.33529,Entire home/apt,104,30,1,3/17/2023,0.3,1,196,1,
52091582,Townhouse in Seattle · ★4.78 · 2 bedrooms · 2 beds · 1 bath,41432369,Amanda,Delridge,Highland Park,west,47.52808,-122.35475,Entire home/apt,89,3,23,6/13/2023,1.24,2,236,12,STR-OPLI-19-002411
24245145,Home in Seattle · ★4.88 · Studio · 1 bed · 1 bath,17935405,Anna,Other neighborhoods,Greenwood,north,47.70218,-122.35056,Entire home/apt,99,30,89,10/15/2021,1.41,2,90,0,STR-OPLI-19-002540
9887142,Home in Seattle · ★4.82 · 2 bedrooms · 2 beds · 1 bath,50862682,Maureen,Other neighborhoods,Ravenna,north,47.68268,-122.29758,Entire home/apt,100,3,175,2/20/2023,1.97,1,26,14,STR-OPLI-19-001831
47033205,Home in Seattle · ★4.75 · 1 bedroom · 1 bed · 3 shared baths,3143442,Eric,Beacon Hill,Mid-Beacon Hill,south,47.55716,-122.29591,Private room,63,7,16,3/8/2023,0.55,6,333,3,
8.55E+17,Home in Seattle · ★New · 2 bedrooms · 2 beds · 1 private bath,17920050,Deidre,Central Area,Leschi,central,47.60723425,-122.2934798,Private room,108,1,1,5/22/2023,0.88,1,56,1,
52152077,Rental unit in Seattle · ★4.93 · 1 bedroom · 2 beds · 1 bath,354857797,Tyler,Queen Anne,East Queen Anne,central,47.64071,-122.34367,Entire home/apt,301,2,54,6/6/2023,2.51,2,355,32,STR-OPLI-21-000838
5.44E+17,Condo in Seattle · ★4.66 · 1 bedroom · 2 beds · 1 bath,61892067,Geri,Central Area,Atlantic,central,47.58525,-122.30187,Entire home/apt,88,30,53,4/30/2023,3.17,1,146,34,STR-OPLI-22-000154
53878251,Home in Seattle · ★4.95 · 2 bedrooms · 2 beds · 1 bath,436417936,Malcolm,West Seattle,Fairmount Park,west,47.55892,-122.38366,Entire home/apt,159,2,79,6/20/2023,5.31,2,60,67,STR-OPLI-22-000190
8.07E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,2612779,Serina,Queen Anne,Lower Queen Anne,central,47.62008814,-122.3556875,Entire home/apt,75,30,1,5/18/2023,0.79,1,200,1,
50639593,Rental unit in Seattle · ★4.67 · Studio · 1 bed · 1 bath,409129017,Genesis,Beacon Hill,North Beacon Hill,south,47.5784,-122.31032,Entire home/apt,110,30,3,6/21/2022,0.14,11,191,0,
7.40E+17,Condo in Seattle · 2 bedrooms · 2 beds · 1.5 baths,14947641,Olivia,Other neighborhoods,Phinney Ridge,north,47.67695,-122.36041,Entire home/apt,300,1,0,,,1,361,0,STR-OPLI-21-000337
7.33E+17,Guest suite in Seattle · ★New · 1 bedroom · 1 bed · 1 bath,474311444,James,Delridge,Highland Park,west,47.52045096,-122.3514668,Entire home/apt,95,1,0,,,1,339,0,STR-OPLI-23-000642
50159729,Home in Seattle · ★4.90 · 2 bedrooms · 3 beds · 1 bath,16931784,Van,Other neighborhoods,Fremont,north,47.66306,-122.3534,Entire home/apt,245,2,48,6/9/2023,2.08,1,326,21,STR-OPLI-21-000509
6.41E+17,Rental unit in Seattle · Studio · 1 bed · 1 bath,263502162,Landing,Other neighborhoods,Ravenna,north,47.66183,-122.29498,Entire home/apt,97,30,0,,,97,340,0,
23996840,"Guesthouse in West Seattle, Washington · ★5.0 · Studio · 2 beds · 1 bath",13167330,Whitney,Delridge,Roxhill,west,47.53054,-122.37361,Entire home/apt,100,30,34,6/6/2023,0.55,1,147,5,STR-OPLI-19-000568
3061918,Home in West Seattle · ★4.83 · 1 bedroom · 1 bed · 1 private bath,15566972,Scott,West Seattle,North Admiral,west,47.57142,-122.38029,Private room,75,30,41,9/2/2019,0.37,1,228,0,
44281181,Rental unit in Seattle · ★4.71 · 2 bedrooms · 2 beds · 1 bath,80780128,Justin And Chris,Cascade,Eastlake,central,47.63762,-122.3244,Entire home/apt,181,1,157,6/8/2023,4.84,2,144,52,STR-OPLI-19-001059
28310191,Guest suite in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,42520514,Alison,West Seattle,Genesee,west,47.56537,-122.39084,Entire home/apt,106,2,53,6/19/2023,0.93,1,5,6,STR-OPLI-19-000446
7.10E+17,Home in Seattle · ★4.75 · 5 bedrooms · 11 beds · 3.5 baths,131000753,Moe & Oksana,Beacon Hill,Mid-Beacon Hill,south,47.55619,-122.31133,Entire home/apt,433,1,24,6/15/2023,2.86,2,166,24,STR-OPLI-21-000843
9.08E+17,Townhouse in Seattle · ★New · 3 bedrooms · 3 beds · 2.5 baths,398317720,Joanne,Cascade,Eastlake,central,47.6369559,-122.3268659,Entire home/apt,350,1,2,6/19/2023,2,53,167,2,STR-OPLI-23-000661
6.43E+17,Home in Seattle · ★5.0 · 4 bedrooms · 5 beds · 3 baths,19484972,Isabell,Other neighborhoods,Greenwood,north,47.70073,-122.34913,Entire home/apt,249,1,22,6/18/2023,1.76,2,325,21,STR-OPLI-21-001355
43461448,Home in Seattle · ★4.98 · 3 bedrooms · 4 beds · 2 baths,34956782,Starla,Rainier Valley,Rainier Beach,south,47.51451,-122.25235,Entire home/apt,135,30,41,9/14/2021,1.1,2,137,0,STR-OPLI-20-000390
37656744,Guesthouse in Seattle · ★4.82 · 1 bedroom · 1 bed · 1 bath,284553396,Karen,West Seattle,Genesee,west,47.5675,-122.3789,Entire home/apt,94,3,22,6/1/2023,0.55,1,56,20,STR-OPLI-20-000273
9.15E+17,Home in Seattle · ★New · 2 bedrooms · 2 beds · 1 bath,520221406,Eldisa,Capitol Hill,Portage Bay,central,47.64382984,-122.3163969,Entire home/apt,198,2,0,,,2,70,0,STR-OPLI-23-000765
32269368,Rental unit in Seattle · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,56004960,Andrew,Other neighborhoods,Wallingford,north,47.66603,-122.33402,Private room,67,30,36,5/31/2023,0.69,11,111,3,
6.85E+17,Townhouse in Seattle · 3 bedrooms · 3 beds · 2.5 baths,314324381,Sophari,Interbay,Interbay,central,47.63966756,-122.3764762,Entire home/apt,399,7,1,5/27/2023,1,32,180,1,STR-OPLI-21-001240
7.46E+17,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 3 baths,398317720,Joanne,Queen Anne,Lower Queen Anne,central,47.62684,-122.35204,Entire home/apt,298,1,47,6/20/2023,6.05,53,25,47,STR-OPLI-22-001362
8.69E+17,Townhouse in Seattle · ★New · 1 bedroom · 1 bed · 1 shared bath,10602491,Sara,Central Area,Leschi,central,47.593149,-122.2971516,Private room,114,2,1,6/12/2023,1,1,30,1,
8.12E+17,Cottage in Seattle · 1 bedroom · 1 bed · 2 baths,9615212,Anya,Rainier Valley,Brighton,south,47.54324703,-122.2711168,Entire home/apt,130,30,0,,,1,275,0,
